CSID,CaseMasterID,csdate,cstype,PolicePersonID
24864,45495,2026-06-22 00:00:00,A,475
24865,45499,2026-05-16 00:00:00,A,456
24866,45503,2022-09-29 00:00:00,A,1551
24867,45506,2022-12-23 00:00:00,C,1422
24868,45507,2022-08-02 00:00:00,A,1460
24869,45508,2023-05-18 00:00:00,A,2421
24870,45510,2026-04-18 00:00:00,A,11
24871,45511,2024-05-13 00:00:00,A,665
24872,45517,2023-01-16 00:00:00,A,2524
24873,45518,2024-06-15 00:00:00,A,1275
24874,45519,2024-02-18 00:00:00,A,408
24875,45523,2026-03-16 00:00:00,A,2226
24876,45525,2026-03-30 00:00:00,C,851
24877,45528,2026-05-09 00:00:00,A,1868
24878,45530,2023-05-22 00:00:00,A,1910
24879,45541,2025-10-24 00:00:00,A,360
24880,45542,2026-06-28 00:00:00,A,1549
24881,45545,2023-02-05 00:00:00,A,1917
24882,45546,2023-08-02 00:00:00,A,1421
24883,45548,2025-10-04 00:00:00,A,507
24884,45550,2025-12-10 00:00:00,A,1385
24885,45552,2026-05-05 00:00:00,B,190
24886,45553,2026-06-28 00:00:00,A,831
24887,45554,2024-07-14 00:00:00,A,425
24888,45556,2022-07-31 00:00:00,A,1760
24889,45557,2026-06-28 00:00:00,A,1416
24890,45560,2025-12-04 00:00:00,C,340
24891,45562,2026-06-28 00:00:00,C,150
24892,45563,2022-12-09 00:00:00,A,1283
24893,45564,2024-08-08 00:00:00,A,2521
24894,45566,2026-06-28 00:00:00,A,443
24895,45569,2024-02-26 00:00:00,B,174
24896,45571,2026-06-28 00:00:00,C,1365
24897,45575,2023-07-28 00:00:00,B,2417
24898,45576,2024-03-23 00:00:00,A,2316
24899,45577,2023-10-01 00:00:00,A,2633
24900,45579,2026-03-24 00:00:00,B,2141
24901,45580,2025-02-23 00:00:00,A,1659
24902,45585,2024-07-05 00:00:00,B,495
24903,45588,2026-06-28 00:00:00,B,34
24904,45590,2026-06-17 00:00:00,A,1594
24905,45591,2026-06-06 00:00:00,A,858
24906,45596,2026-01-02 00:00:00,A,2012
24907,45597,2026-06-28 00:00:00,B,344
24908,45598,2023-01-07 00:00:00,A,1507
24909,45599,2025-01-24 00:00:00,A,2500
24910,45602,2026-03-20 00:00:00,B,686
24911,45604,2025-02-09 00:00:00,A,179
24912,45605,2025-05-18 00:00:00,A,1718
24913,45608,2025-07-31 00:00:00,A,1246
24914,45609,2026-04-07 00:00:00,A,884
24915,45611,2022-10-25 00:00:00,A,2335
24916,45613,2024-09-20 00:00:00,A,2320
24917,45616,2025-06-14 00:00:00,B,1064
24918,45617,2025-12-05 00:00:00,C,1005
24919,45618,2025-12-11 00:00:00,A,2309
24920,45619,2023-03-03 00:00:00,A,437
24921,45620,2023-12-12 00:00:00,A,2042
24922,45621,2026-06-28 00:00:00,B,2567
24923,45623,2026-02-21 00:00:00,A,1725
24924,45624,2026-06-28 00:00:00,A,227
24925,45626,2022-05-11 00:00:00,A,119
24926,45630,2025-07-15 00:00:00,A,1129
24927,45637,2023-01-23 00:00:00,A,1746
24928,45638,2026-03-11 00:00:00,B,2659
24929,45639,2024-09-21 00:00:00,A,2646
24930,45643,2024-03-23 00:00:00,A,2689
24931,45644,2024-06-06 00:00:00,C,1228
24932,45645,2025-06-26 00:00:00,C,1525
24933,45649,2025-08-10 00:00:00,A,251
24934,45652,2025-07-22 00:00:00,A,1417
24935,45655,2023-04-03 00:00:00,A,450
24936,45657,2022-11-04 00:00:00,A,2218
24937,45659,2025-05-26 00:00:00,A,759
24938,45667,2023-07-17 00:00:00,A,1044
24939,45668,2022-07-24 00:00:00,B,1229
24940,45669,2024-11-03 00:00:00,A,1332
24941,45672,2025-08-22 00:00:00,A,761
24942,45673,2023-09-09 00:00:00,A,1122
24943,45674,2026-05-14 00:00:00,B,562
24944,45675,2022-08-04 00:00:00,C,2641
24945,45676,2023-03-24 00:00:00,A,2198
24946,45678,2026-06-28 00:00:00,A,1503
24947,45680,2022-09-04 00:00:00,A,483
24948,45681,2025-03-08 00:00:00,A,212
24949,45683,2025-02-12 00:00:00,A,880
24950,45685,2024-05-10 00:00:00,A,470
24951,45686,2026-06-28 00:00:00,C,829
24952,45692,2024-10-20 00:00:00,A,927
24953,45693,2024-05-13 00:00:00,C,2617
24954,45694,2023-12-20 00:00:00,A,1126
24955,45696,2022-04-20 00:00:00,B,814
24956,45699,2026-06-28 00:00:00,A,412
24957,45702,2024-08-13 00:00:00,A,1865
24958,45704,2026-06-28 00:00:00,A,67
24959,45705,2023-08-23 00:00:00,A,2202
24960,45706,2025-04-10 00:00:00,A,396
24961,45708,2025-04-02 00:00:00,A,497
24962,45709,2022-11-15 00:00:00,C,759
24963,45711,2026-03-29 00:00:00,A,2080
24964,45712,2026-01-09 00:00:00,C,2076
24965,45715,2024-12-26 00:00:00,A,2510
24966,45719,2026-06-28 00:00:00,B,1206
24967,45720,2026-02-18 00:00:00,A,1046
24968,45722,2026-06-28 00:00:00,A,1292
24969,45723,2026-04-28 00:00:00,A,748
24970,45725,2022-10-03 00:00:00,B,1508
24971,45728,2024-04-02 00:00:00,A,441
24972,45730,2026-04-02 00:00:00,A,1681
24973,45732,2023-02-26 00:00:00,A,1714
24974,45736,2026-06-28 00:00:00,C,276
24975,45739,2024-08-24 00:00:00,A,2380
24976,45740,2022-05-08 00:00:00,A,1276
24977,45741,2025-11-28 00:00:00,C,2165
24978,45742,2022-08-09 00:00:00,A,235
24979,45743,2026-06-28 00:00:00,A,2006
24980,45744,2026-04-13 00:00:00,A,2619
24981,45747,2024-08-22 00:00:00,A,1915
24982,45749,2025-07-23 00:00:00,A,163
24983,45754,2026-06-28 00:00:00,A,649
24984,45757,2025-10-16 00:00:00,A,263
24985,45758,2023-11-25 00:00:00,A,193
24986,45759,2022-10-06 00:00:00,A,1774
24987,45760,2022-07-22 00:00:00,A,486
24988,45761,2023-12-08 00:00:00,A,1728
24989,45763,2026-04-16 00:00:00,A,2648
24990,45764,2026-06-13 00:00:00,A,1769
24991,45765,2022-10-17 00:00:00,A,1853
24992,45768,2025-12-22 00:00:00,A,857
24993,45770,2026-05-21 00:00:00,A,2340
24994,45771,2026-02-27 00:00:00,A,2595
24995,45772,2023-07-27 00:00:00,C,2699
24996,45773,2026-01-16 00:00:00,A,766
24997,45774,2026-06-28 00:00:00,A,1655
24998,45777,2025-01-15 00:00:00,C,1057
24999,45778,2024-04-14 00:00:00,A,2650
25000,45781,2026-06-28 00:00:00,A,2128
25001,45782,2026-06-28 00:00:00,A,1219
25002,45785,2026-06-24 00:00:00,A,1173
25003,45786,2026-06-28 00:00:00,A,121
25004,45787,2025-10-29 00:00:00,A,1047
25005,45788,2022-06-12 00:00:00,A,2303
25006,45790,2025-07-30 00:00:00,A,249
25007,45791,2026-03-05 00:00:00,A,1737
25008,45794,2026-06-28 00:00:00,C,696
25009,45795,2026-04-03 00:00:00,A,1966
25010,45796,2025-10-26 00:00:00,B,377
25011,45797,2026-06-01 00:00:00,B,2303
25012,45801,2024-11-30 00:00:00,A,1205
25013,45804,2024-07-06 00:00:00,A,538
25014,45805,2024-04-17 00:00:00,A,902
25015,45809,2026-06-28 00:00:00,A,789
25016,45810,2023-11-26 00:00:00,A,2117
25017,45811,2022-09-18 00:00:00,A,668
25018,45812,2025-06-11 00:00:00,B,2279
25019,45817,2023-08-21 00:00:00,C,2033
25020,45818,2022-08-13 00:00:00,A,2428
25021,45819,2025-05-17 00:00:00,B,1050
25022,45821,2023-11-07 00:00:00,C,423
25023,45822,2023-10-11 00:00:00,C,2646
25024,45823,2024-08-27 00:00:00,C,1501
25025,45824,2022-10-19 00:00:00,A,2212
25026,45828,2025-11-24 00:00:00,A,1008
25027,45829,2025-06-24 00:00:00,A,429
25028,45830,2024-03-03 00:00:00,A,1646
25029,45831,2024-06-04 00:00:00,A,2617
25030,45834,2026-02-06 00:00:00,A,1993
25031,45838,2025-01-20 00:00:00,A,854
25032,45839,2025-02-01 00:00:00,A,430
25033,45840,2022-10-16 00:00:00,A,168
25034,45842,2026-03-01 00:00:00,A,247
25035,45845,2025-05-12 00:00:00,A,1444
25036,45846,2026-06-28 00:00:00,A,2564
25037,45847,2022-06-30 00:00:00,B,1239
25038,45850,2026-06-28 00:00:00,A,2457
25039,45852,2026-05-10 00:00:00,A,1580
25040,45854,2023-09-10 00:00:00,A,2661
25041,45856,2023-09-24 00:00:00,A,1691
25042,45857,2022-06-28 00:00:00,C,789
25043,45858,2026-01-10 00:00:00,A,601
25044,45859,2025-12-21 00:00:00,A,1427
25045,45862,2026-06-28 00:00:00,A,804
25046,45864,2023-02-01 00:00:00,C,288
25047,45865,2022-07-17 00:00:00,A,1242
25048,45867,2024-08-16 00:00:00,A,1651
25049,45870,2024-12-14 00:00:00,A,84
25050,45871,2023-05-10 00:00:00,A,573
25051,45872,2023-09-26 00:00:00,C,1561
25052,45874,2023-10-01 00:00:00,A,984
25053,45876,2025-06-02 00:00:00,B,1071
25054,45879,2023-03-04 00:00:00,C,502
25055,45880,2026-06-06 00:00:00,A,810
25056,45882,2023-08-28 00:00:00,A,1100
25057,45883,2026-06-01 00:00:00,C,1261
25058,45885,2024-07-12 00:00:00,C,1080
25059,45887,2025-03-27 00:00:00,A,2309
25060,45888,2023-01-29 00:00:00,C,1835
25061,45892,2023-05-07 00:00:00,B,2104
25062,45893,2022-03-30 00:00:00,A,244
25063,45895,2026-02-02 00:00:00,C,1208
25064,45896,2025-12-06 00:00:00,A,1438
25065,45897,2024-09-20 00:00:00,A,1296
25066,45899,2022-11-19 00:00:00,A,11
25067,45900,2026-06-28 00:00:00,A,1394
25068,45902,2025-12-30 00:00:00,A,795
25069,45904,2025-12-16 00:00:00,C,1002
25070,45905,2023-07-10 00:00:00,A,1365
25071,45906,2026-05-24 00:00:00,A,1581
25072,45907,2026-06-17 00:00:00,A,89
25073,45910,2025-07-19 00:00:00,A,1660
25074,45911,2026-06-26 00:00:00,A,2252
25075,45912,2024-06-04 00:00:00,A,730
25076,45913,2025-03-07 00:00:00,A,1372
25077,45914,2023-06-28 00:00:00,C,1686
25078,45917,2025-03-16 00:00:00,C,1270
25079,45921,2023-03-25 00:00:00,B,1858
25080,45922,2025-05-08 00:00:00,A,1231
25081,45924,2025-08-09 00:00:00,A,1245
25082,45925,2024-09-12 00:00:00,A,1578
25083,45927,2024-03-18 00:00:00,A,62
25084,45928,2023-08-09 00:00:00,A,229
25085,45931,2026-05-25 00:00:00,A,840
25086,45932,2024-02-22 00:00:00,A,185
25087,45933,2024-10-05 00:00:00,A,1018
25088,45936,2023-09-16 00:00:00,B,806
25089,45937,2024-08-03 00:00:00,A,2309
25090,45939,2025-11-13 00:00:00,A,1422
25091,45940,2025-02-10 00:00:00,A,46
25092,45942,2023-05-18 00:00:00,B,1404
25093,45946,2025-05-18 00:00:00,A,1892
25094,45947,2022-05-27 00:00:00,A,2111
25095,45949,2024-10-27 00:00:00,B,625
25096,45950,2025-09-04 00:00:00,A,1566
25097,45951,2022-07-14 00:00:00,A,1166
25098,45952,2025-04-04 00:00:00,B,1111
25099,45954,2025-11-03 00:00:00,A,606
25100,45957,2024-04-10 00:00:00,A,2416
25101,45958,2023-10-09 00:00:00,A,1456
25102,45960,2024-09-23 00:00:00,A,1958
25103,45961,2026-03-11 00:00:00,A,825
25104,45962,2026-04-25 00:00:00,B,2473
25105,45963,2026-05-07 00:00:00,A,479
25106,45964,2024-01-28 00:00:00,A,1531
25107,45966,2023-11-16 00:00:00,A,654
25108,45969,2024-08-31 00:00:00,B,1340
25109,45970,2023-05-24 00:00:00,C,465
25110,45974,2024-01-10 00:00:00,C,1710
25111,45976,2024-10-11 00:00:00,A,2401
25112,45980,2023-07-06 00:00:00,B,288
25113,45981,2022-11-07 00:00:00,A,779
25114,45984,2024-10-15 00:00:00,B,2560
25115,45985,2023-12-01 00:00:00,A,835
25116,45988,2026-06-28 00:00:00,A,241
25117,45989,2026-01-04 00:00:00,A,1897
25118,45990,2023-12-05 00:00:00,B,1571
25119,45992,2023-02-20 00:00:00,C,1211
25120,45993,2023-10-09 00:00:00,A,274
25121,45994,2026-05-03 00:00:00,A,428
25122,45996,2025-01-22 00:00:00,A,1039
25123,45997,2022-06-28 00:00:00,A,1421
25124,45998,2025-07-13 00:00:00,B,2330
25125,45999,2023-11-12 00:00:00,A,652
25126,46002,2024-09-11 00:00:00,A,1290
25127,46003,2026-06-28 00:00:00,A,807
25128,46004,2026-06-16 00:00:00,A,168
25129,46005,2023-12-18 00:00:00,B,1092
25130,46011,2024-04-23 00:00:00,A,1239
25131,46012,2025-02-07 00:00:00,A,2701
25132,46013,2025-01-04 00:00:00,B,2662
25133,46015,2024-08-16 00:00:00,A,2327
25134,46018,2024-09-24 00:00:00,A,1583
25135,46019,2024-06-21 00:00:00,B,69
25136,46020,2025-07-07 00:00:00,B,1978
25137,46022,2026-04-20 00:00:00,A,235
25138,46023,2024-01-16 00:00:00,A,2370
25139,46024,2023-02-27 00:00:00,A,13
25140,46025,2022-10-04 00:00:00,A,200
25141,46026,2024-08-20 00:00:00,A,2339
25142,46027,2025-06-15 00:00:00,A,866
25143,46028,2024-04-22 00:00:00,C,265
25144,46032,2026-04-25 00:00:00,A,2258
25145,46034,2023-10-03 00:00:00,A,1651
25146,46035,2023-01-20 00:00:00,B,471
25147,46037,2022-06-06 00:00:00,B,937
25148,46039,2026-05-18 00:00:00,A,1070
25149,46040,2023-12-09 00:00:00,A,2419
25150,46042,2026-06-28 00:00:00,A,1230
25151,46043,2024-02-10 00:00:00,B,475
25152,46044,2026-05-24 00:00:00,A,661
25153,46048,2024-06-04 00:00:00,A,457
25154,46050,2025-11-21 00:00:00,A,1447
25155,46051,2025-06-27 00:00:00,A,1198
25156,46052,2025-08-17 00:00:00,B,2230
25157,46053,2024-04-10 00:00:00,C,1907
25158,46055,2022-09-10 00:00:00,A,1941
25159,46060,2025-06-30 00:00:00,B,1454
25160,46061,2023-12-20 00:00:00,B,2437
25161,46062,2024-03-27 00:00:00,A,943
25162,46063,2024-04-03 00:00:00,A,1687
25163,46064,2023-12-27 00:00:00,A,2687
25164,46065,2023-05-17 00:00:00,A,1235
25165,46066,2025-05-07 00:00:00,A,2079
25166,46068,2024-05-31 00:00:00,C,1743
25167,46069,2022-08-21 00:00:00,A,2394
25168,46070,2026-06-10 00:00:00,C,340
25169,46072,2022-08-12 00:00:00,B,2065
25170,46074,2025-12-08 00:00:00,B,939
25171,46078,2024-06-07 00:00:00,A,1203
25172,46079,2026-06-28 00:00:00,A,1392
25173,46082,2023-05-30 00:00:00,B,1176
25174,46084,2026-06-28 00:00:00,B,192
25175,46086,2025-12-19 00:00:00,A,2256
25176,46089,2022-08-29 00:00:00,A,287
25177,46094,2025-12-22 00:00:00,A,897
25178,46097,2025-04-18 00:00:00,B,949
25179,46100,2023-08-26 00:00:00,A,338
25180,46101,2022-06-16 00:00:00,A,1688
25181,46104,2025-06-21 00:00:00,B,1687
25182,46105,2025-04-09 00:00:00,C,1159
25183,46106,2026-06-28 00:00:00,A,165
25184,46107,2026-04-26 00:00:00,A,124
25185,46109,2023-02-28 00:00:00,A,2600
25186,46110,2026-06-27 00:00:00,A,1970
25187,46116,2024-09-22 00:00:00,C,480
25188,46118,2024-11-23 00:00:00,A,489
25189,46121,2025-02-07 00:00:00,C,1557
25190,46122,2026-06-28 00:00:00,A,2498
25191,46126,2026-06-28 00:00:00,A,2662
25192,46127,2025-10-03 00:00:00,C,2167
25193,46129,2026-06-13 00:00:00,B,2447
25194,46130,2023-10-24 00:00:00,A,1598
25195,46136,2023-07-21 00:00:00,A,1178
25196,46138,2024-05-31 00:00:00,A,1043
25197,46141,2024-01-20 00:00:00,A,2275
25198,46144,2026-02-20 00:00:00,A,2079
25199,46149,2026-06-28 00:00:00,A,895
25200,46150,2026-06-24 00:00:00,A,463
25201,46151,2024-11-22 00:00:00,A,2442
25202,46152,2022-06-14 00:00:00,A,1098
25203,46153,2023-02-24 00:00:00,B,1369
25204,46156,2026-05-30 00:00:00,C,653
25205,46158,2024-08-09 00:00:00,A,623
25206,46159,2022-02-14 00:00:00,A,723
25207,46160,2022-06-08 00:00:00,A,2401
25208,46162,2023-07-06 00:00:00,A,2697
25209,46164,2023-09-27 00:00:00,A,2635
25210,46166,2026-06-28 00:00:00,A,21
25211,46167,2026-01-26 00:00:00,A,225
25212,46169,2023-04-29 00:00:00,B,474
25213,46170,2023-02-03 00:00:00,A,2337
25214,46171,2024-09-20 00:00:00,A,1423
25215,46172,2026-05-24 00:00:00,A,2107
25216,46174,2024-05-08 00:00:00,B,2295
25217,46175,2024-03-20 00:00:00,B,341
25218,46179,2026-06-28 00:00:00,A,220
25219,46180,2023-03-21 00:00:00,A,219
25220,46182,2026-06-28 00:00:00,A,1682
25221,46184,2026-06-28 00:00:00,A,1887
25222,46186,2023-03-24 00:00:00,A,1191
25223,46187,2022-12-15 00:00:00,A,1321
25224,46188,2026-01-13 00:00:00,A,2473
25225,46189,2026-05-14 00:00:00,A,2528
25226,46191,2023-10-29 00:00:00,A,2690
25227,46192,2026-03-28 00:00:00,A,414
25228,46195,2022-12-21 00:00:00,A,438
25229,46196,2022-05-09 00:00:00,C,336
25230,46197,2024-10-13 00:00:00,A,2677
25231,46198,2026-05-21 00:00:00,A,27
25232,46199,2023-07-21 00:00:00,C,1580
25233,46200,2025-08-09 00:00:00,B,340
25234,46204,2022-11-25 00:00:00,A,1930
25235,46205,2022-11-12 00:00:00,A,2346
25236,46208,2025-05-02 00:00:00,B,2694
25237,46210,2023-02-28 00:00:00,B,2292
25238,46213,2025-09-14 00:00:00,B,2699
25239,46214,2026-03-27 00:00:00,A,2487
25240,46215,2025-04-15 00:00:00,B,234
25241,46217,2026-05-29 00:00:00,A,2074
25242,46218,2025-09-24 00:00:00,C,406
25243,46220,2023-06-20 00:00:00,C,1069
25244,46221,2024-02-14 00:00:00,A,98
25245,46222,2022-09-14 00:00:00,A,2325
25246,46224,2025-04-07 00:00:00,A,1416
25247,46225,2024-07-05 00:00:00,A,2530
25248,46227,2022-12-13 00:00:00,C,804
25249,46228,2026-03-30 00:00:00,A,628
25250,46229,2026-05-01 00:00:00,A,2098
25251,46231,2024-05-18 00:00:00,B,1129
25252,46232,2022-05-04 00:00:00,A,1815
25253,46234,2025-10-30 00:00:00,B,2032
25254,46236,2024-03-02 00:00:00,A,2700
25255,46238,2026-02-06 00:00:00,C,2524
25256,46240,2023-06-02 00:00:00,A,2266
25257,46241,2024-11-24 00:00:00,A,1952
25258,46242,2023-06-17 00:00:00,B,2484
25259,46244,2025-06-16 00:00:00,A,1982
25260,46245,2026-06-28 00:00:00,A,1419
25261,46248,2026-02-06 00:00:00,A,1974
25262,46249,2023-06-21 00:00:00,C,1212
25263,46251,2026-06-28 00:00:00,A,599
25264,46252,2026-06-28 00:00:00,A,108
25265,46253,2025-08-31 00:00:00,A,2006
25266,46257,2025-05-12 00:00:00,A,1113
25267,46259,2025-01-13 00:00:00,A,1471
25268,46261,2026-06-04 00:00:00,A,2416
25269,46262,2025-05-23 00:00:00,A,2510
25270,46263,2023-11-22 00:00:00,C,2210
25271,46268,2023-04-13 00:00:00,A,1220
25272,46271,2026-05-23 00:00:00,C,2034
25273,46272,2026-06-28 00:00:00,A,1158
25274,46274,2023-11-26 00:00:00,C,2428
25275,46275,2026-01-22 00:00:00,C,2246
25276,46276,2025-04-22 00:00:00,A,120
25277,46277,2024-08-30 00:00:00,A,700
25278,46278,2024-03-06 00:00:00,B,1965
25279,46281,2023-08-19 00:00:00,A,2144
25280,46283,2025-11-23 00:00:00,A,2585
25281,46288,2023-08-28 00:00:00,A,1505
25282,46290,2024-07-31 00:00:00,A,528
25283,46291,2026-06-28 00:00:00,A,448
25284,46293,2025-07-02 00:00:00,A,634
25285,46294,2024-11-13 00:00:00,A,1041
25286,46299,2023-12-19 00:00:00,A,854
25287,46302,2026-06-28 00:00:00,B,142
25288,46303,2026-06-28 00:00:00,A,1371
25289,46304,2022-12-27 00:00:00,A,2336
25290,46307,2023-10-03 00:00:00,A,1924
25291,46308,2023-12-23 00:00:00,B,1929
25292,46309,2022-09-29 00:00:00,A,944
25293,46310,2024-08-09 00:00:00,A,1279
25294,46311,2024-07-16 00:00:00,A,179
25295,46313,2026-06-23 00:00:00,B,1559
25296,46316,2023-12-18 00:00:00,A,1832
25297,46318,2026-05-12 00:00:00,A,1206
25298,46320,2025-05-16 00:00:00,B,177
25299,46324,2022-06-07 00:00:00,A,1729
25300,46328,2026-06-28 00:00:00,A,1432
25301,46332,2026-06-28 00:00:00,A,2284
25302,46333,2026-05-16 00:00:00,A,2342
25303,46334,2026-06-28 00:00:00,A,2667
25304,46336,2025-08-10 00:00:00,A,1592
25305,46337,2024-03-24 00:00:00,A,1416
25306,46338,2022-11-12 00:00:00,B,1066
25307,46339,2022-05-18 00:00:00,C,1262
25308,46340,2024-12-30 00:00:00,C,1796
25309,46343,2025-04-15 00:00:00,C,2665
25310,46345,2026-06-28 00:00:00,A,519
25311,46347,2024-04-16 00:00:00,A,357
25312,46350,2026-04-09 00:00:00,A,120
25313,46352,2025-11-26 00:00:00,A,2233
25314,46353,2025-08-14 00:00:00,A,766
25315,46354,2023-10-03 00:00:00,C,1435
25316,46356,2023-10-21 00:00:00,B,147
25317,46358,2026-05-04 00:00:00,A,839
25318,46361,2025-08-30 00:00:00,A,2110
25319,46363,2025-06-17 00:00:00,B,1235
25320,46370,2023-02-16 00:00:00,A,563
25321,46371,2023-05-20 00:00:00,C,2655
25322,46374,2023-08-18 00:00:00,A,118
25323,46375,2024-03-21 00:00:00,C,197
25324,46376,2023-02-07 00:00:00,A,227
25325,46379,2023-07-22 00:00:00,C,1415
25326,46380,2026-06-18 00:00:00,B,2451
25327,46381,2025-11-20 00:00:00,A,440
25328,46384,2024-08-30 00:00:00,C,2689
25329,46386,2022-05-28 00:00:00,A,1267
25330,46388,2022-06-18 00:00:00,A,1661
25331,46390,2025-08-07 00:00:00,C,1209
25332,46392,2022-06-02 00:00:00,B,1596
25333,46394,2024-11-28 00:00:00,C,1623
25334,46396,2024-10-02 00:00:00,B,1687
25335,46398,2024-10-21 00:00:00,B,1318
25336,46401,2026-05-07 00:00:00,B,2697
25337,46403,2025-10-01 00:00:00,A,1572
25338,46404,2026-06-21 00:00:00,A,1593
25339,46406,2026-03-29 00:00:00,C,2023
25340,46407,2023-02-24 00:00:00,B,190
25341,46410,2026-01-19 00:00:00,A,216
25342,46412,2026-01-04 00:00:00,A,211
25343,46414,2024-09-15 00:00:00,C,87
25344,46415,2025-08-17 00:00:00,C,984
25345,46419,2025-01-14 00:00:00,B,1318
25346,46422,2026-04-08 00:00:00,A,1457
25347,46424,2022-08-15 00:00:00,B,1321
25348,46428,2023-06-18 00:00:00,A,1197
25349,46429,2022-09-19 00:00:00,C,2342
25350,46430,2025-01-25 00:00:00,A,308
25351,46431,2022-11-25 00:00:00,A,2643
25352,46432,2026-06-28 00:00:00,A,1825
25353,46434,2022-07-23 00:00:00,A,2610
25354,46435,2025-12-19 00:00:00,C,918
25355,46436,2022-08-29 00:00:00,B,1680
25356,46437,2026-05-21 00:00:00,A,218
25357,46443,2026-04-28 00:00:00,C,430
25358,46444,2023-08-06 00:00:00,A,1245
25359,46446,2024-03-11 00:00:00,B,988
25360,46447,2022-12-16 00:00:00,A,2222
25361,46448,2023-09-11 00:00:00,A,1310
25362,46450,2026-06-26 00:00:00,A,1479
25363,46451,2025-05-06 00:00:00,A,1750
25364,46452,2025-11-24 00:00:00,A,2266
25365,46453,2023-10-01 00:00:00,A,1824
25366,46454,2022-11-25 00:00:00,A,2363
25367,46458,2025-12-18 00:00:00,A,215
25368,46463,2022-07-08 00:00:00,A,1084
25369,46466,2025-02-23 00:00:00,A,601
25370,46467,2026-06-28 00:00:00,A,2235
25371,46471,2022-07-02 00:00:00,A,1431
25372,46472,2026-03-05 00:00:00,A,2604
25373,46473,2026-06-28 00:00:00,A,2181
25374,46475,2024-12-31 00:00:00,A,1825
25375,46478,2022-12-07 00:00:00,A,129
25376,46480,2026-04-16 00:00:00,C,2543
25377,46481,2023-05-11 00:00:00,A,2037
25378,46482,2024-09-22 00:00:00,B,2598
25379,46483,2022-12-14 00:00:00,A,1560
25380,46486,2022-06-26 00:00:00,C,326
25381,46487,2024-10-14 00:00:00,A,285
25382,46488,2026-06-28 00:00:00,A,218
25383,46489,2023-10-30 00:00:00,B,342
25384,46491,2026-04-20 00:00:00,A,179
25385,46492,2024-07-16 00:00:00,C,2242
25386,46495,2025-02-05 00:00:00,C,631
25387,46497,2026-02-17 00:00:00,C,1590
25388,46498,2024-01-23 00:00:00,A,75
25389,46499,2023-11-01 00:00:00,A,443
25390,46501,2026-01-09 00:00:00,A,1347
25391,46502,2025-01-10 00:00:00,C,2700
25392,46503,2025-06-29 00:00:00,B,2408
25393,46504,2026-01-16 00:00:00,A,2633
25394,46505,2026-06-28 00:00:00,C,2447
25395,46508,2025-03-14 00:00:00,A,527
25396,46510,2026-02-09 00:00:00,A,715
25397,46512,2023-07-02 00:00:00,B,1249
25398,46513,2024-02-02 00:00:00,A,1246
25399,46514,2026-03-23 00:00:00,A,2689
25400,46516,2026-06-28 00:00:00,B,1414
25401,46519,2023-02-20 00:00:00,A,154
25402,46520,2023-08-29 00:00:00,A,1995
25403,46522,2026-06-28 00:00:00,A,2662
25404,46524,2026-05-23 00:00:00,A,2214
25405,46525,2024-08-13 00:00:00,A,472
25406,46527,2022-07-23 00:00:00,C,825
25407,46528,2026-02-06 00:00:00,B,2598
25408,46530,2025-12-29 00:00:00,A,599
25409,46536,2025-08-26 00:00:00,C,966
25410,46539,2026-06-28 00:00:00,B,1697
25411,46540,2025-08-26 00:00:00,A,2623
25412,46541,2022-10-06 00:00:00,B,1754
25413,46544,2025-03-19 00:00:00,A,950
25414,46545,2023-01-15 00:00:00,A,2629
25415,46546,2022-10-09 00:00:00,A,773
25416,46548,2023-01-07 00:00:00,A,1647
25417,46549,2024-09-30 00:00:00,B,718
25418,46551,2022-09-16 00:00:00,B,1433
25419,46553,2026-03-10 00:00:00,A,2648
25420,46554,2023-09-12 00:00:00,A,827
25421,46555,2023-12-07 00:00:00,A,2686
25422,46556,2024-06-13 00:00:00,A,74
25423,46557,2025-10-12 00:00:00,A,462
25424,46558,2026-06-28 00:00:00,C,2175
25425,46562,2023-05-15 00:00:00,C,1414
25426,46563,2026-06-05 00:00:00,A,2690
25427,46565,2023-06-19 00:00:00,A,1540
25428,46566,2024-03-25 00:00:00,A,1513
25429,46569,2025-11-23 00:00:00,A,2358
25430,46572,2023-07-18 00:00:00,C,2637
25431,46573,2025-02-21 00:00:00,A,530
25432,46575,2024-11-21 00:00:00,C,238
25433,46579,2025-08-27 00:00:00,A,585
25434,46580,2023-02-27 00:00:00,A,1928
25435,46581,2025-06-09 00:00:00,C,2130
25436,46586,2026-06-22 00:00:00,A,92
25437,46587,2022-11-13 00:00:00,A,251
25438,46593,2025-03-26 00:00:00,C,1983
25439,46594,2023-08-10 00:00:00,A,1902
25440,46595,2022-08-20 00:00:00,A,1422
25441,46597,2023-07-02 00:00:00,A,320
25442,46598,2025-04-27 00:00:00,A,33
25443,46600,2026-06-28 00:00:00,B,514
25444,46601,2025-08-26 00:00:00,A,32
25445,46604,2026-06-28 00:00:00,A,171
25446,46605,2026-03-26 00:00:00,A,1078
25447,46606,2023-07-26 00:00:00,A,696
25448,46610,2026-06-27 00:00:00,A,1567
25449,46613,2023-09-08 00:00:00,B,1735
25450,46614,2024-02-15 00:00:00,A,2444
25451,46616,2023-03-09 00:00:00,A,2393
25452,46618,2022-06-26 00:00:00,A,567
25453,46620,2026-06-28 00:00:00,B,506
25454,46621,2026-06-28 00:00:00,A,1237
