CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
39507,MV,184,1,1
39507,POCSO,8,2,2
39508,NDPS,20,1,1
39508,NDPS,20,2,2
39509,POCSO,10,1,1
39509,MV,185,2,2
39510,POCSO,8,1,1
39510,IT,66C,2,2
39511,MV,196,1,1
39512,ARMS,27,1,1
39513,IPC,392,1,1
39513,IT,66D,2,2
39513,NDPS,20,3,3
39514,POCSO,4,1,1
39515,POCSO,4,1,1
39515,IT,66,2,2
39515,NDPS,8,3,3
39516,NDPS,20,1,1
39516,NDPS,8,2,2
39517,MV,185,1,1
39518,IPC,307,1,1
39518,ARMS,27,2,2
39519,POCSO,10,1,1
39519,POCSO,6,2,2
39520,ARMS,25,1,1
39520,MV,196,2,2
39520,MV,185,3,3
39521,POCSO,10,1,1
39521,POCSO,6,2,2
39522,MV,185,1,1
39522,POCSO,10,2,2
39523,MV,196,1,1
39523,IPC,376,2,2
39523,MV,185,3,3
39524,ARMS,25,1,1
39524,IPC,420,2,2
39524,ARMS,27,3,3
39525,IPC,307,1,1
39525,ARMS,27,2,2
39525,MV,184,3,3
39526,IPC,420,1,1
39526,IT,66C,2,2
39526,POCSO,8,3,3
39527,IPC,376,1,1
39527,IT,66D,2,2
39527,IT,67,3,3
39528,IPC,354,1,1
39529,IT,67,1,1
39529,POCSO,8,2,2
39530,IT,67,1,1
39530,IPC,323,2,2
39531,ARMS,25,1,1
39532,MV,184,1,1
39533,IPC,302,1,1
39534,MV,184,1,1
39534,NDPS,21,2,2
39535,NDPS,21,1,1
39536,ARMS,27,1,1
39536,IPC,307,2,2
39537,ARMS,27,1,1
39537,MV,196,2,2
39537,ARMS,25,3,3
39538,IT,66D,1,1
39538,IT,66C,2,2
39539,IPC,354,1,1
39539,MV,196,2,2
39540,MV,185,1,1
39540,IPC,379,2,2
39540,MV,185,3,3
39541,IT,66D,1,1
39541,MV,185,2,2
39541,MV,185,3,3
39542,ARMS,27,1,1
39542,ARMS,25,2,2
39543,POCSO,10,1,1
39543,IT,66C,2,2
39544,ARMS,25,1,1
39544,MV,185,2,2
39544,IPC,379,3,3
39545,IPC,392,1,1
39545,MV,184,2,2
39546,NDPS,20,1,1
39546,MV,185,2,2
39546,NDPS,22,3,3
39547,NDPS,8,1,1
39548,IT,67,1,1
39548,IT,66D,2,2
39548,POCSO,10,3,3
39549,MV,184,1,1
39549,IT,66,2,2
39550,MV,196,1,1
39551,POCSO,10,1,1
39552,ARMS,27,1,1
39553,POCSO,8,1,1
39554,NDPS,22,1,1
39554,IPC,323,2,2
39555,NDPS,22,1,1
39555,POCSO,4,2,2
39556,MV,184,1,1
39557,ARMS,27,1,1
39557,IT,66,2,2
39557,IPC,498A,3,3
39558,NDPS,20,1,1
39558,MV,184,2,2
39558,IT,67,3,3
39559,POCSO,8,1,1
39559,IPC,324,2,2
39560,IPC,302,1,1
39560,IT,66C,2,2
39560,MV,196,3,3
39561,IT,67,1,1
39561,IPC,379,2,2
39562,ARMS,27,1,1
39562,IT,66,2,2
39562,IT,66,3,3
39563,ARMS,27,1,1
39563,NDPS,21,2,2
39563,IPC,420,3,3
39564,IT,66,1,1
39564,ARMS,25,2,2
39564,ARMS,25,3,3
39565,NDPS,8,1,1
39565,ARMS,27,2,2
39565,IT,66,3,3
39566,ARMS,27,1,1
39566,IT,67,2,2
39566,MV,196,3,3
39567,POCSO,4,1,1
39567,NDPS,21,2,2
39568,IT,66D,1,1
39568,IT,67,2,2
39568,IPC,420,3,3
39569,ARMS,27,1,1
39569,ARMS,25,2,2
39569,IPC,406,3,3
39570,MV,184,1,1
39571,ARMS,25,1,1
39571,MV,196,2,2
39571,MV,184,3,3
39572,NDPS,20,1,1
39573,NDPS,21,1,1
39574,IPC,302,1,1
39574,IPC,354,2,2
39575,IPC,307,1,1
39575,NDPS,21,2,2
39576,IPC,323,1,1
39577,MV,196,1,1
39577,IPC,324,2,2
39577,POCSO,10,3,3
39578,IT,66D,1,1
39578,IT,67,2,2
39578,IPC,376,3,3
39579,MV,196,1,1
39579,MV,196,2,2
39579,MV,185,3,3
39580,ARMS,25,1,1
39580,IPC,307,2,2
39580,MV,185,3,3
39581,IT,66,1,1
39582,IPC,379,1,1
39582,POCSO,4,2,2
39583,NDPS,21,1,1
39584,MV,184,1,1
39585,NDPS,8,1,1
39585,MV,185,2,2
39585,POCSO,8,3,3
39586,IPC,498A,1,1
39586,ARMS,27,2,2
39586,POCSO,6,3,3
39587,MV,184,1,1
39587,IPC,307,2,2
39588,POCSO,4,1,1
39589,IPC,324,1,1
39589,ARMS,25,2,2
39589,ARMS,25,3,3
39590,NDPS,21,1,1
39591,NDPS,22,1,1
39592,ARMS,25,1,1
39592,ARMS,25,2,2
39592,IPC,324,3,3
39593,ARMS,25,1,1
39593,IT,67,2,2
39594,ARMS,27,1,1
39594,POCSO,4,2,2
39594,MV,196,3,3
39595,POCSO,4,1,1
39595,IT,67,2,2
39595,IT,67,3,3
39596,IPC,307,1,1
39596,MV,196,2,2
39597,POCSO,6,1,1
39597,IPC,324,2,2
39597,IPC,324,3,3
39598,MV,184,1,1
39598,POCSO,6,2,2
39599,POCSO,8,1,1
39600,NDPS,20,1,1
39600,MV,196,2,2
39601,POCSO,6,1,1
39602,NDPS,22,1,1
39602,ARMS,27,2,2
39603,NDPS,8,1,1
39603,NDPS,8,2,2
39603,MV,185,3,3
39604,IT,66C,1,1
39605,IT,66D,1,1
39605,NDPS,22,2,2
39605,MV,185,3,3
39606,IT,66C,1,1
39606,IT,66C,2,2
39607,IT,66,1,1
39607,ARMS,27,2,2
39608,POCSO,6,1,1
39608,POCSO,4,2,2
39608,IT,66,3,3
39609,POCSO,4,1,1
39610,IT,66,1,1
39610,ARMS,27,2,2
39611,ARMS,25,1,1
39612,IT,67,1,1
39612,NDPS,20,2,2
39612,MV,196,3,3
39613,IPC,307,1,1
39614,IT,66C,1,1
39614,POCSO,4,2,2
39615,POCSO,10,1,1
39616,MV,184,1,1
39616,ARMS,25,2,2
39617,ARMS,25,1,1
39617,IPC,302,2,2
39617,MV,184,3,3
39618,ARMS,27,1,1
39618,NDPS,8,2,2
39619,IT,66D,1,1
39619,IPC,323,2,2
39620,IT,67,1,1
39621,POCSO,10,1,1
39621,IT,66C,2,2
39621,ARMS,25,3,3
39622,IT,66D,1,1
39623,IPC,302,1,1
39623,ARMS,27,2,2
39624,IPC,307,1,1
39625,POCSO,4,1,1
39626,NDPS,21,1,1
39626,ARMS,25,2,2
39626,POCSO,4,3,3
39627,MV,185,1,1
39627,IT,66D,2,2
39627,NDPS,21,3,3
39628,POCSO,4,1,1
39629,IPC,307,1,1
39629,ARMS,27,2,2
39630,POCSO,6,1,1
39631,IPC,406,1,1
39632,IPC,392,1,1
39632,IT,66,2,2
39633,IT,66D,1,1
39634,IT,67,1,1
39634,MV,185,2,2
39634,ARMS,25,3,3
39635,IPC,498A,1,1
39635,POCSO,8,2,2
39636,POCSO,4,1,1
39636,IT,66C,2,2
39636,ARMS,25,3,3
39637,POCSO,4,1,1
39638,POCSO,4,1,1
39638,NDPS,20,2,2
39638,MV,196,3,3
39639,IT,66D,1,1
39639,NDPS,8,2,2
39640,POCSO,4,1,1
39640,POCSO,10,2,2
39640,NDPS,8,3,3
39641,IPC,420,1,1
39642,ARMS,25,1,1
39642,NDPS,21,2,2
39643,IT,66D,1,1
39644,MV,184,1,1
39644,POCSO,4,2,2
39645,POCSO,6,1,1
39645,POCSO,6,2,2
39646,MV,196,1,1
39647,IT,67,1,1
39647,IPC,376,2,2
39648,IPC,379,1,1
39648,IPC,323,2,2
39648,POCSO,10,3,3
39649,ARMS,27,1,1
39650,IPC,302,1,1
39650,MV,196,2,2
39651,IPC,392,1,1
39652,ARMS,25,1,1
39652,IT,66C,2,2
39652,POCSO,8,3,3
39653,IT,66,1,1
39654,POCSO,8,1,1
39654,MV,184,2,2
39655,ARMS,27,1,1
39656,IT,67,1,1
39656,IPC,498A,2,2
39657,ARMS,27,1,1
39658,IT,66,1,1
39658,MV,185,2,2
39659,IPC,379,1,1
39659,IT,67,2,2
39659,IPC,302,3,3
39660,MV,196,1,1
39661,MV,184,1,1
39661,IPC,302,2,2
39661,IPC,392,3,3
39662,NDPS,8,1,1
39662,ARMS,25,2,2
39662,MV,185,3,3
39663,IT,66,1,1
39663,NDPS,22,2,2
39664,IPC,392,1,1
39664,ARMS,25,2,2
39665,MV,196,1,1
39665,IPC,376,2,2
39665,POCSO,10,3,3
39666,ARMS,25,1,1
39666,MV,185,2,2
39667,POCSO,10,1,1
39667,MV,184,2,2
39667,IT,66,3,3
39668,NDPS,20,1,1
39668,IPC,307,2,2
39668,IT,66D,3,3
39669,IT,67,1,1
39669,IT,66D,2,2
39670,POCSO,10,1,1
39670,MV,184,2,2
39671,ARMS,27,1,1
39671,IPC,406,2,2
39672,IPC,307,1,1
39672,NDPS,20,2,2
39672,ARMS,27,3,3
39673,IT,66C,1,1
39673,IT,66D,2,2
39673,POCSO,6,3,3
39674,IPC,406,1,1
39674,IPC,376,2,2
39674,ARMS,27,3,3
39675,NDPS,22,1,1
39676,IT,66D,1,1
39677,MV,196,1,1
39677,POCSO,4,2,2
39678,IPC,324,1,1
39678,NDPS,22,2,2
39678,MV,185,3,3
39679,POCSO,6,1,1
39680,ARMS,27,1,1
39680,IT,66D,2,2
39681,POCSO,8,1,1
39681,IPC,324,2,2
39681,POCSO,4,3,3
39682,POCSO,4,1,1
39682,ARMS,27,2,2
39682,MV,184,3,3
39683,NDPS,21,1,1
39683,POCSO,10,2,2
39684,NDPS,22,1,1
39685,POCSO,10,1,1
39685,NDPS,8,2,2
39686,POCSO,10,1,1
39687,NDPS,8,1,1
39687,IT,66C,2,2
39688,NDPS,22,1,1
39688,MV,185,2,2
39688,ARMS,25,3,3
39689,NDPS,21,1,1
39689,MV,185,2,2
39689,IPC,498A,3,3
39690,IPC,302,1,1
39690,IPC,376,2,2
39690,ARMS,27,3,3
39691,POCSO,4,1,1
39691,ARMS,25,2,2
39691,POCSO,4,3,3
39692,IT,66C,1,1
39692,NDPS,22,2,2
39692,POCSO,4,3,3
39693,IPC,406,1,1
39693,IPC,302,2,2
39694,MV,196,1,1
39694,ARMS,27,2,2
39695,POCSO,4,1,1
39696,ARMS,27,1,1
39696,ARMS,27,2,2
39697,NDPS,20,1,1
39697,NDPS,22,2,2
39698,IT,66,1,1
39699,ARMS,25,1,1
39699,IT,66C,2,2
39700,NDPS,22,1,1
39700,IPC,420,2,2
39700,POCSO,6,3,3
39701,IPC,376,1,1
39702,IT,67,1,1
39702,POCSO,8,2,2
39703,ARMS,27,1,1
39704,NDPS,21,1,1
39705,NDPS,8,1,1
39706,IT,66D,1,1
39706,IPC,324,2,2
39707,IT,66,1,1
39707,IPC,498A,2,2
39707,POCSO,10,3,3
39708,IPC,498A,1,1
39708,NDPS,22,2,2
39709,MV,196,1,1
39709,ARMS,27,2,2
39710,IPC,406,1,1
39710,ARMS,25,2,2
39710,IT,66,3,3
39711,IT,66D,1,1
39711,MV,185,2,2
39712,MV,185,1,1
39712,POCSO,4,2,2
39712,POCSO,6,3,3
39713,NDPS,8,1,1
39714,IT,66D,1,1
39714,ARMS,27,2,2
39714,POCSO,6,3,3
39715,IPC,302,1,1
39715,NDPS,22,2,2
39716,IPC,392,1,1
39717,MV,184,1,1
39718,IPC,307,1,1
39718,IPC,376,2,2
39719,POCSO,8,1,1
39719,NDPS,8,2,2
39720,MV,184,1,1
39720,IT,67,2,2
39720,IPC,498A,3,3
39721,MV,185,1,1
39721,MV,184,2,2
39722,POCSO,10,1,1
39722,IPC,302,2,2
39722,POCSO,10,3,3
39723,IT,66C,1,1
39723,NDPS,8,2,2
39723,NDPS,21,3,3
39724,NDPS,8,1,1
39724,POCSO,6,2,2
39725,NDPS,20,1,1
39725,MV,196,2,2
39726,IT,66,1,1
39726,ARMS,25,2,2
39726,IT,66C,3,3
39727,POCSO,4,1,1
39727,POCSO,4,2,2
39728,ARMS,25,1,1
39728,MV,196,2,2
39729,MV,184,1,1
39729,MV,185,2,2
39730,IPC,376,1,1
39731,NDPS,22,1,1
39731,MV,196,2,2
39731,IPC,379,3,3
39732,IT,67,1,1
39732,NDPS,20,2,2
39732,IT,66D,3,3
39733,NDPS,22,1,1
39733,MV,185,2,2
39733,NDPS,22,3,3
39734,POCSO,6,1,1
39734,POCSO,10,2,2
39735,IPC,302,1,1
39735,ARMS,27,2,2
39735,POCSO,10,3,3
39736,MV,184,1,1
39736,ARMS,25,2,2
39737,ARMS,27,1,1
39737,POCSO,6,2,2
39738,IPC,420,1,1
39738,POCSO,6,2,2
39739,IPC,323,1,1
39739,IPC,379,2,2
39740,ARMS,25,1,1
39741,IT,66,1,1
39741,IPC,376,2,2
39742,POCSO,4,1,1
39742,ARMS,27,2,2
39743,IPC,392,1,1
39743,IT,67,2,2
39744,NDPS,22,1,1
39745,MV,196,1,1
39745,ARMS,25,2,2
39745,IPC,324,3,3
39746,ARMS,25,1,1
39747,NDPS,21,1,1
39748,IPC,406,1,1
39748,IT,66C,2,2
39749,IT,66C,1,1
39749,IPC,302,2,2
39750,NDPS,8,1,1
39750,ARMS,27,2,2
39751,ARMS,25,1,1
39751,IT,67,2,2
39752,IPC,376,1,1
39752,IT,66D,2,2
39752,MV,185,3,3
39753,MV,196,1,1
39754,NDPS,8,1,1
39755,IT,67,1,1
39755,NDPS,20,2,2
39756,IPC,354,1,1
39756,MV,185,2,2
39756,NDPS,21,3,3
39757,IPC,406,1,1
39757,NDPS,8,2,2
39757,IPC,379,3,3
39758,IT,66C,1,1
39758,NDPS,21,2,2
39758,IPC,498A,3,3
39759,MV,196,1,1
39759,ARMS,27,2,2
39760,POCSO,8,1,1
39760,ARMS,27,2,2
39760,IPC,379,3,3
39761,POCSO,4,1,1
39761,ARMS,27,2,2
39762,MV,185,1,1
39763,MV,184,1,1
39764,POCSO,4,1,1
39764,IT,66D,2,2
39764,POCSO,6,3,3
39765,ARMS,25,1,1
39765,MV,196,2,2
39765,IT,66,3,3
39766,IPC,392,1,1
39766,ARMS,27,2,2
39766,MV,185,3,3
39767,NDPS,8,1,1
39768,IT,66D,1,1
39768,IPC,323,2,2
39769,IPC,354,1,1
39769,ARMS,27,2,2
39770,NDPS,20,1,1
39771,IT,66C,1,1
39771,IPC,379,2,2
39771,NDPS,22,3,3
39772,MV,196,1,1
39773,MV,196,1,1
39773,ARMS,25,2,2
39774,ARMS,27,1,1
39774,IT,66C,2,2
39774,MV,184,3,3
39775,MV,196,1,1
39775,NDPS,22,2,2
39776,NDPS,21,1,1
39777,MV,184,1,1
39777,MV,184,2,2
39777,POCSO,10,3,3
39778,NDPS,20,1,1
39778,IT,66,2,2
39779,POCSO,6,1,1
39779,POCSO,4,2,2
39779,IPC,392,3,3
39780,POCSO,4,1,1
39781,POCSO,10,1,1
39781,ARMS,27,2,2
39782,NDPS,22,1,1
39783,MV,185,1,1
39783,IT,66,2,2
39784,ARMS,27,1,1
39785,POCSO,8,1,1
39786,NDPS,22,1,1
39787,MV,185,1,1
39788,ARMS,27,1,1
39788,IT,66,2,2
39789,NDPS,21,1,1
39789,MV,196,2,2
39790,IT,66D,1,1
39791,IPC,323,1,1
39792,NDPS,22,1,1
39792,NDPS,20,2,2
39792,ARMS,25,3,3
39793,IPC,324,1,1
39794,POCSO,10,1,1
39794,ARMS,27,2,2
39795,IT,66D,1,1
39795,NDPS,21,2,2
39796,IT,66C,1,1
39797,NDPS,8,1,1
39797,IT,67,2,2
39798,MV,184,1,1
39799,IPC,323,1,1
39799,IPC,498A,2,2
39800,IT,66,1,1
39801,POCSO,10,1,1
39801,POCSO,10,2,2
39802,ARMS,27,1,1
39802,ARMS,25,2,2
39803,ARMS,25,1,1
39803,IT,67,2,2
39804,IPC,307,1,1
39805,IT,67,1,1
39806,IT,66C,1,1
39807,ARMS,27,1,1
39807,NDPS,22,2,2
39808,POCSO,4,1,1
39808,MV,196,2,2
39808,NDPS,22,3,3
39809,IPC,379,1,1
39809,ARMS,27,2,2
39809,ARMS,27,3,3
39810,IT,66D,1,1
39810,ARMS,27,2,2
39811,NDPS,21,1,1
39811,IT,66D,2,2
39811,IPC,302,3,3
39812,POCSO,8,1,1
39812,POCSO,6,2,2
39813,MV,185,1,1
39813,ARMS,27,2,2
39814,IPC,498A,1,1
39814,MV,196,2,2
39815,IT,66C,1,1
39815,ARMS,25,2,2
39815,POCSO,6,3,3
39816,POCSO,6,1,1
39816,IPC,406,2,2
39817,NDPS,8,1,1
39818,IT,66,1,1
39819,ARMS,27,1,1
39819,ARMS,25,2,2
39820,POCSO,4,1,1
39820,MV,184,2,2
39820,ARMS,27,3,3
39821,MV,185,1,1
39821,NDPS,8,2,2
39822,IT,66C,1,1
39822,IT,66,2,2
39822,ARMS,25,3,3
39823,IT,66,1,1
39824,ARMS,27,1,1
39825,IT,66,1,1
39825,MV,185,2,2
39825,ARMS,25,3,3
39826,IPC,406,1,1
39826,POCSO,8,2,2
39826,NDPS,22,3,3
39827,ARMS,27,1,1
39827,ARMS,27,2,2
39827,ARMS,25,3,3
39828,POCSO,6,1,1
39828,IT,66,2,2
39829,POCSO,8,1,1
39830,ARMS,27,1,1
39830,IT,66C,2,2
39830,IPC,302,3,3
39831,IPC,379,1,1
39831,ARMS,25,2,2
39832,ARMS,27,1,1
39832,IPC,379,2,2
39832,IT,66D,3,3
39833,IPC,354,1,1
39833,ARMS,27,2,2
39833,MV,184,3,3
39834,IPC,498A,1,1
39834,ARMS,27,2,2
39835,MV,184,1,1
39835,IT,67,2,2
39836,NDPS,22,1,1
39836,ARMS,27,2,2
39837,NDPS,21,1,1
39837,IPC,323,2,2
39837,IT,66D,3,3
39838,IPC,379,1,1
39839,MV,196,1,1
39840,IPC,323,1,1
39840,IT,67,2,2
39841,MV,185,1,1
39842,POCSO,4,1,1
39842,MV,185,2,2
39842,POCSO,6,3,3
39843,NDPS,20,1,1
39843,NDPS,22,2,2
39843,IT,66,3,3
39844,IPC,324,1,1
39845,POCSO,8,1,1
39845,MV,185,2,2
39845,IT,66,3,3
39846,NDPS,22,1,1
39846,NDPS,8,2,2
39847,POCSO,8,1,1
39847,IPC,376,2,2
39848,MV,185,1,1
39849,ARMS,25,1,1
39849,MV,185,2,2
39849,POCSO,6,3,3
39850,POCSO,6,1,1
39850,POCSO,6,2,2
39851,NDPS,20,1,1
39851,MV,185,2,2
39852,MV,185,1,1
39852,NDPS,21,2,2
39853,IPC,420,1,1
39854,MV,184,1,1
39854,MV,196,2,2
39855,IPC,498A,1,1
39856,POCSO,6,1,1
39856,IT,67,2,2
39857,IPC,406,1,1
39857,IT,66C,2,2
39857,POCSO,10,3,3
39858,IPC,420,1,1
39859,NDPS,8,1,1
39859,IPC,302,2,2
39859,IPC,392,3,3
39860,POCSO,10,1,1
39860,ARMS,27,2,2
39860,ARMS,25,3,3
39861,IT,66D,1,1
39861,ARMS,27,2,2
39862,NDPS,22,1,1
39862,IT,66,2,2
39862,MV,185,3,3
39863,IT,66D,1,1
39863,IT,66C,2,2
39864,IT,66,1,1
39864,ARMS,27,2,2
39864,IPC,379,3,3
39865,IPC,406,1,1
39866,MV,184,1,1
39866,ARMS,27,2,2
39866,IPC,323,3,3
39867,IPC,307,1,1
39868,ARMS,27,1,1
39869,NDPS,20,1,1
39870,IPC,376,1,1
39870,POCSO,6,2,2
39870,IT,66,3,3
39871,IT,66C,1,1
39871,POCSO,8,2,2
39872,IT,66D,1,1
39872,ARMS,27,2,2
39873,NDPS,22,1,1
39873,IPC,324,2,2
39874,MV,196,1,1
39874,MV,185,2,2
39874,IPC,307,3,3
39875,ARMS,25,1,1
39875,MV,184,2,2
39876,MV,185,1,1
39877,NDPS,8,1,1
39878,IPC,498A,1,1
39878,POCSO,6,2,2
39879,NDPS,8,1,1
39879,NDPS,8,2,2
39880,IPC,354,1,1
39881,POCSO,4,1,1
39881,MV,185,2,2
39881,IT,66D,3,3
39882,ARMS,27,1,1
39883,MV,196,1,1
39884,POCSO,4,1,1
39885,ARMS,25,1,1
39886,POCSO,10,1,1
39886,POCSO,6,2,2
39887,MV,184,1,1
39888,POCSO,4,1,1
39889,ARMS,25,1,1
39890,POCSO,6,1,1
39890,NDPS,21,2,2
39891,MV,196,1,1
39891,ARMS,27,2,2
39891,IT,66D,3,3
39892,ARMS,25,1,1
39892,ARMS,25,2,2
39892,MV,196,3,3
39893,NDPS,20,1,1
39893,IPC,498A,2,2
39894,IT,67,1,1
39894,IPC,420,2,2
39895,IT,66D,1,1
39895,IT,66,2,2
39895,POCSO,6,3,3
39896,MV,196,1,1
39896,IT,66D,2,2
39896,IT,66,3,3
39897,POCSO,8,1,1
39898,NDPS,21,1,1
39898,POCSO,8,2,2
39898,NDPS,22,3,3
39899,NDPS,20,1,1
39899,POCSO,10,2,2
39900,NDPS,22,1,1
39901,IT,67,1,1
39902,NDPS,22,1,1
39902,ARMS,27,2,2
39902,ARMS,27,3,3
39903,NDPS,20,1,1
39903,ARMS,27,2,2
39903,NDPS,20,3,3
39904,POCSO,10,1,1
39904,IPC,323,2,2
39904,IPC,498A,3,3
39905,IPC,302,1,1
39905,ARMS,27,2,2
39905,MV,185,3,3
39906,MV,184,1,1
39906,POCSO,4,2,2
39906,NDPS,8,3,3
39907,POCSO,6,1,1
39907,NDPS,22,2,2
39907,IT,66,3,3
39908,IT,66D,1,1
39908,POCSO,4,2,2
39908,POCSO,6,3,3
39909,POCSO,8,1,1
39909,IT,66C,2,2
39910,POCSO,8,1,1
39911,POCSO,4,1,1
39911,IT,67,2,2
39912,NDPS,21,1,1
39912,POCSO,8,2,2
39912,MV,185,3,3
39913,POCSO,6,1,1
39914,ARMS,27,1,1
39915,MV,196,1,1
39916,ARMS,25,1,1
39916,POCSO,8,2,2
39916,NDPS,21,3,3
39917,IT,66D,1,1
39917,NDPS,21,2,2
39917,IT,67,3,3
39918,MV,184,1,1
39919,IPC,379,1,1
39920,NDPS,21,1,1
39920,IT,67,2,2
39920,IPC,420,3,3
39921,MV,196,1,1
39921,IT,67,2,2
39921,ARMS,27,3,3
39922,ARMS,25,1,1
39923,POCSO,8,1,1
39923,ARMS,27,2,2
39924,ARMS,27,1,1
39924,IT,66C,2,2
39925,MV,184,1,1
39926,POCSO,10,1,1
39926,IPC,498A,2,2
39927,MV,184,1,1
39927,NDPS,21,2,2
39927,POCSO,6,3,3
39928,IPC,406,1,1
39929,NDPS,21,1,1
39930,POCSO,8,1,1
39930,IT,66D,2,2
39931,POCSO,8,1,1
39931,IPC,406,2,2
39932,POCSO,6,1,1
39933,POCSO,6,1,1
39934,ARMS,25,1,1
39935,MV,184,1,1
39935,IT,67,2,2
39935,POCSO,8,3,3
39936,POCSO,6,1,1
39936,NDPS,20,2,2
39936,MV,184,3,3
39937,POCSO,8,1,1
39937,IPC,406,2,2
39937,IT,66D,3,3
39938,NDPS,8,1,1
39938,ARMS,25,2,2
39939,ARMS,27,1,1
39939,IPC,354,2,2
39939,POCSO,6,3,3
39940,IPC,302,1,1
39940,POCSO,8,2,2
39941,IT,66D,1,1
39941,ARMS,25,2,2
39942,IT,66,1,1
39943,MV,185,1,1
39944,NDPS,22,1,1
39944,POCSO,6,2,2
39944,IPC,307,3,3
39945,NDPS,20,1,1
39946,NDPS,8,1,1
39947,NDPS,21,1,1
39947,NDPS,20,2,2
39948,IPC,302,1,1
39948,IT,66,2,2
39948,POCSO,6,3,3
39949,IT,66,1,1
39949,ARMS,25,2,2
39950,POCSO,8,1,1
39950,IPC,392,2,2
39950,MV,185,3,3
39951,ARMS,25,1,1
39952,MV,196,1,1
39952,NDPS,20,2,2
39952,ARMS,25,3,3
39953,ARMS,25,1,1
39953,ARMS,25,2,2
39954,IPC,376,1,1
39954,ARMS,27,2,2
39955,IPC,354,1,1
39956,POCSO,8,1,1
39956,NDPS,21,2,2
39957,MV,185,1,1
39957,POCSO,4,2,2
39958,POCSO,10,1,1
39959,ARMS,25,1,1
39959,NDPS,8,2,2
39960,IPC,307,1,1
39961,IPC,307,1,1
39962,MV,196,1,1
39962,IPC,323,2,2
39963,ARMS,25,1,1
39963,NDPS,20,2,2
39964,NDPS,20,1,1
39964,POCSO,10,2,2
39964,IT,66D,3,3
39965,NDPS,21,1,1
39966,ARMS,25,1,1
39966,MV,196,2,2
39967,MV,184,1,1
39967,POCSO,6,2,2
39967,POCSO,4,3,3
39968,POCSO,4,1,1
39969,NDPS,8,1,1
39969,MV,185,2,2
39970,IPC,323,1,1
39970,IT,66,2,2
39970,IT,66D,3,3
39971,MV,184,1,1
39972,ARMS,25,1,1
39973,IT,66C,1,1
39973,IT,66D,2,2
39974,IPC,406,1,1
39975,NDPS,8,1,1
39976,MV,196,1,1
39976,ARMS,25,2,2
39977,NDPS,20,1,1
39978,ARMS,25,1,1
39978,IT,67,2,2
39979,NDPS,8,1,1
39980,POCSO,4,1,1
39980,NDPS,22,2,2
39981,NDPS,20,1,1
39982,POCSO,10,1,1
39982,IPC,420,2,2
39983,ARMS,27,1,1
39983,MV,185,2,2
39984,MV,184,1,1
39984,IPC,498A,2,2
39985,POCSO,6,1,1
39985,MV,184,2,2
39985,NDPS,20,3,3
39986,NDPS,8,1,1
39987,MV,196,1,1
39988,NDPS,20,1,1
39988,POCSO,10,2,2
39989,MV,196,1,1
39989,IPC,379,2,2
39990,ARMS,27,1,1
39990,ARMS,27,2,2
39991,ARMS,27,1,1
39991,IPC,324,2,2
39992,IPC,379,1,1
39992,IPC,324,2,2
39993,ARMS,25,1,1
39994,IPC,376,1,1
39994,POCSO,8,2,2
39995,MV,185,1,1
39995,NDPS,21,2,2
39995,ARMS,27,3,3
39996,NDPS,22,1,1
39997,POCSO,8,1,1
39998,NDPS,20,1,1
39999,NDPS,21,1,1
40000,ARMS,25,1,1
40001,IPC,302,1,1
40001,IPC,376,2,2
40002,IT,66D,1,1
40002,IPC,302,2,2
40002,MV,184,3,3
40003,IT,66,1,1
40003,MV,184,2,2
40004,MV,196,1,1
40005,NDPS,8,1,1
40006,MV,185,1,1
40006,ARMS,25,2,2
40006,IPC,307,3,3
40007,NDPS,8,1,1
40008,ARMS,27,1,1
40009,IT,66,1,1
40009,MV,184,2,2
40010,NDPS,21,1,1
40010,POCSO,4,2,2
40010,MV,185,3,3
40011,MV,184,1,1
40011,IPC,324,2,2
40011,IPC,420,3,3
40012,IT,66,1,1
40013,NDPS,21,1,1
40013,IPC,307,2,2
40013,MV,185,3,3
40014,MV,196,1,1
40015,IPC,323,1,1
40015,IT,67,2,2
40016,NDPS,22,1,1
40016,MV,184,2,2
40017,NDPS,21,1,1
40018,POCSO,4,1,1
40018,ARMS,25,2,2
40019,MV,184,1,1
40019,MV,196,2,2
40019,IPC,379,3,3
40020,ARMS,25,1,1
40021,IT,66D,1,1
40021,NDPS,8,2,2
40022,IT,67,1,1
40022,POCSO,6,2,2
40022,NDPS,20,3,3
40023,ARMS,25,1,1
40024,NDPS,22,1,1
40024,MV,185,2,2
40025,IPC,420,1,1
40026,IT,67,1,1
40026,MV,185,2,2
40026,NDPS,20,3,3
40027,POCSO,10,1,1
40028,IT,66,1,1
40028,IT,66C,2,2
40029,IPC,379,1,1
40030,IT,66,1,1
40031,MV,185,1,1
40031,ARMS,25,2,2
40031,POCSO,4,3,3
40032,IT,67,1,1
40033,ARMS,25,1,1
40033,NDPS,8,2,2
40033,NDPS,20,3,3
40034,NDPS,22,1,1
40034,NDPS,8,2,2
40034,MV,196,3,3
40035,POCSO,6,1,1
40035,POCSO,8,2,2
40036,ARMS,27,1,1
40037,IT,66,1,1
40037,MV,185,2,2
40037,POCSO,6,3,3
40038,MV,185,1,1
40039,POCSO,4,1,1
40039,IPC,379,2,2
40040,POCSO,6,1,1
