ID,ArrestSurrenderID,AccusedMasterID
40687,34988,98309
40688,34989,98313
40689,34990,98316
40690,34991,98317
40691,34992,98319
40692,34993,98320
40693,34994,98325
40694,34995,98324
40695,34995,98325
40696,34996,98329
40697,34997,98326
40698,34998,98331
40699,34999,98332
40700,34999,98330
40701,35000,98333
40702,35001,98336
40703,35002,98340
40704,35002,98339
40705,35003,98339
40706,35004,98343
40707,35005,98345
40708,35006,98347
40709,35007,98351
40710,35008,98356
40711,35008,98357
40712,35009,98357
40713,35010,98358
40714,35011,98360
40715,35012,98362
40716,35013,98363
40717,35014,98365
40718,35014,98366
40719,35015,98368
40720,35016,98369
40721,35017,98370
40722,35018,98372
40723,35019,98374
40724,35020,98378
40725,35021,98380
40726,35022,98382
40727,35023,98381
40728,35024,98385
40729,35025,98387
40730,35025,98386
40731,35026,98386
40732,35026,98387
40733,35027,98389
40734,35028,98390
40735,35029,98405
40736,35029,98406
40737,35030,98406
40738,35031,98407
40739,35032,98408
40740,35033,98412
40741,35034,98417
40742,35035,98419
40743,35036,98420
40744,35037,98427
40745,35038,98429
40746,35039,98431
40747,35040,98433
40748,35040,98434
40749,35041,98440
40750,35042,98444
40751,35043,98453
40752,35044,98455
40753,35045,98457
40754,35046,98458
40755,35047,98461
40756,35048,98462
40757,35049,98474
40758,35050,98478
40759,35051,98480
40760,35052,98482
40761,35052,98481
40762,35053,98485
40763,35054,98493
40764,35055,98498
40765,35056,98500
40766,35057,98502
40767,35058,98504
40768,35059,98507
40769,35059,98506
40770,35060,98510
40771,35061,98514
40772,35061,98511
40773,35062,98513
40774,35063,98518
40775,35064,98517
40776,35065,98523
40777,35066,98524
40778,35067,98525
40779,35068,98528
40780,35069,98530
40781,35070,98531
40782,35071,98532
40783,35072,98533
40784,35073,98534
40785,35074,98535
40786,35074,98538
40787,35075,98538
40788,35076,98541
40789,35076,98540
40790,35077,98543
40791,35078,98548
40792,35079,98550
40793,35080,98552
40794,35081,98555
40795,35082,98563
40796,35083,98566
40797,35084,98565
40798,35085,98569
40799,35086,98576
40800,35087,98578
40801,35088,98581
40802,35089,98586
40803,35090,98587
40804,35090,98586
40805,35091,98592
40806,35092,98591
40807,35093,98595
40808,35094,98597
40809,35094,98596
40810,35095,98596
40811,35096,98601
40812,35097,98600
40813,35098,98606
40814,35099,98603
40815,35099,98606
40816,35100,98607
40817,35101,98609
40818,35102,98610
40819,35103,98611
40820,35104,98612
40821,35105,98613
40822,35106,98614
40823,35107,98619
40824,35108,98623
40825,35109,98626
40826,35110,98628
40827,35111,98629
40828,35111,98628
40829,35112,98632
40830,35113,98633
40831,35114,98634
40832,35114,98633
40833,35115,98640
40834,35116,98642
40835,35116,98641
40836,35117,98641
40837,35118,98643
40838,35119,98644
40839,35119,98645
40840,35120,98654
40841,35120,98653
40842,35121,98653
40843,35121,98654
40844,35122,98657
40845,35122,98656
40846,35123,98663
40847,35124,98671
40848,35125,98670
40849,35126,98677
40850,35126,98678
40851,35127,98679
40852,35128,98685
40853,35129,98683
40854,35130,98693
40855,35131,98695
40856,35132,98694
40857,35133,98698
40858,35134,98702
40859,35135,98701
40860,35136,98703
40861,35137,98704
40862,35138,98705
40863,35139,98713
40864,35139,98710
40865,35140,98714
40866,35141,98715
40867,35142,98716
40868,35142,98717
40869,35143,98720
40870,35144,98721
40871,35145,98724
40872,35146,98726
40873,35146,98725
40874,35147,98731
40875,35148,98732
40876,35149,98733
40877,35150,98734
40878,35151,98735
40879,35152,98738
40880,35153,98747
40881,35154,98752
40882,35155,98755
40883,35156,98757
40884,35157,98758
40885,35158,98759
40886,35159,98762
40887,35159,98763
40888,35160,98769
40889,35160,98767
40890,35161,98768
40891,35162,98770
40892,35163,98776
40893,35163,98775
40894,35164,98777
40895,35165,98782
40896,35166,98783
40897,35167,98784
40898,35168,98787
40899,35169,98785
40900,35170,98791
40901,35171,98798
40902,35172,98801
40903,35173,98802
40904,35174,98805
40905,35175,98809
40906,35176,98807
40907,35177,98813
40908,35178,98811
40909,35179,98818
40910,35179,98819
40911,35180,98816
40912,35181,98820
40913,35182,98821
40914,35183,98826
40915,35184,98825
40916,35185,98828
40917,35186,98834
40918,35187,98836
40919,35187,98835
40920,35188,98835
40921,35188,98836
40922,35189,98837
40923,35190,98841
40924,35190,98840
40925,35191,98845
40926,35191,98844
40927,35192,98843
40928,35193,98849
40929,35194,98850
40930,35195,98854
40931,35196,98852
40932,35197,98859
40933,35198,98867
40934,35199,98866
40935,35200,98868
40936,35200,98869
40937,35201,98869
40938,35202,98870
40939,35203,98872
40940,35204,98883
40941,35204,98882
40942,35205,98882
40943,35206,98887
40944,35207,98890
40945,35208,98891
40946,35208,98892
40947,35209,98893
40948,35210,98895
40949,35211,98897
40950,35212,98901
40951,35212,98900
40952,35213,98900
40953,35214,98906
40954,35215,98907
40955,35215,98906
40956,35216,98911
40957,35216,98910
40958,35217,98913
40959,35217,98912
40960,35218,98926
40961,35219,98925
40962,35219,98924
40963,35220,98929
40964,35221,98935
40965,35222,98936
40966,35222,98937
40967,35223,98937
40968,35224,98942
40969,35225,98944
40970,35226,98943
40971,35227,98946
40972,35228,98947
40973,35228,98949
40974,35229,98953
40975,35229,98950
40976,35230,98951
40977,35231,98956
40978,35232,98957
40979,35233,98958
40980,35234,98959
40981,35235,98960
40982,35235,98961
40983,35236,98965
40984,35237,98969
40985,35238,98975
40986,35239,98976
40987,35240,98978
40988,35241,98985
40989,35242,98987
40990,35242,98986
40991,35243,98993
40992,35244,98992
40993,35245,98995
40994,35246,98999
40995,35246,99002
40996,35247,99000
40997,35248,99004
40998,35248,99005
40999,35249,99007
41000,35250,99006
41001,35251,99010
41002,35251,99009
41003,35252,99029
41004,35253,99028
41005,35254,99032
41006,35255,99031
41007,35256,99033
41008,35257,99035
41009,35258,99036
41010,35259,99044
41011,35260,99048
41012,35261,99052
41013,35262,99051
41014,35262,99053
41015,35263,99056
41016,35263,99055
41017,35264,99057
41018,35265,99058
41019,35266,99059
41020,35266,99060
41021,35267,99065
41022,35268,99069
41023,35269,99072
41024,35270,99075
41025,35271,99082
41026,35272,99081
41027,35272,99082
41028,35273,99091
41029,35274,99093
41030,35274,99091
41031,35275,99097
41032,35276,99099
41033,35277,99103
41034,35278,99104
41035,35279,99105
41036,35280,99120
41037,35281,99119
41038,35282,99121
41039,35283,99123
41040,35284,99125
41041,35285,99126
41042,35286,99139
41043,35286,99140
41044,35287,99144
41045,35287,99145
41046,35288,99145
41047,35289,99150
41048,35290,99149
41049,35291,99154
41050,35292,99156
41051,35293,99164
41052,35294,99168
41053,35295,99169
41054,35296,99175
41055,35296,99172
41056,35297,99172
41057,35298,99177
41058,35299,99178
41059,35300,99181
41060,35301,99182
41061,35302,99187
41062,35302,99185
41063,35303,99185
41064,35304,99188
41065,35305,99189
41066,35306,99201
41067,35307,99204
41068,35308,99205
41069,35309,99206
41070,35310,99213
41071,35311,99211
41072,35312,99215
41073,35313,99218
41074,35314,99217
41075,35315,99224
41076,35316,99232
41077,35317,99231
41078,35317,99233
41079,35318,99234
41080,35318,99236
41081,35319,99237
41082,35320,99240
41083,35321,99243
41084,35321,99242
41085,35322,99251
41086,35323,99254
41087,35324,99255
41088,35325,99257
41089,35326,99256
41090,35326,99257
41091,35327,99261
41092,35327,99260
41093,35328,99277
41094,35328,99275
41095,35329,99278
41096,35330,99279
41097,35331,99280
41098,35332,99284
41099,35333,99285
41100,35334,99287
41101,35335,99291
41102,35336,99290
41103,35337,99296
41104,35338,99298
41105,35339,99300
41106,35340,99301
41107,35341,99305
41108,35342,99304
41109,35343,99315
41110,35344,99318
41111,35344,99319
41112,35345,99322
41113,35346,99324
41114,35346,99323
41115,35347,99323
41116,35348,99326
41117,35349,99336
41118,35350,99339
41119,35351,99340
41120,35352,99341
41121,35353,99342
41122,35354,99343
41123,35355,99345
41124,35355,99344
41125,35356,99347
41126,35357,99349
41127,35358,99350
41128,35359,99352
41129,35360,99354
41130,35361,99356
41131,35361,99354
41132,35362,99359
41133,35362,99357
41134,35363,99360
41135,35364,99364
41136,35365,99365
41137,35366,99369
41138,35367,99373
41139,35368,99374
41140,35369,99377
41141,35370,99375
41142,35371,99384
41143,35372,99386
41144,35373,99390
41145,35374,99395
41146,35375,99401
41147,35376,99404
41148,35377,99407
41149,35378,99413
41150,35378,99412
41151,35379,99414
41152,35380,99415
41153,35380,99416
41154,35381,99417
41155,35382,99418
41156,35382,99419
41157,35383,99420
41158,35384,99421
41159,35385,99426
41160,35385,99424
41161,35386,99428
41162,35387,99427
41163,35388,99431
41164,35389,99436
41165,35390,99435
41166,35391,99438
41167,35392,99437
41168,35393,99450
41169,35394,99454
41170,35394,99453
41171,35395,99453
41172,35396,99458
41173,35397,99460
41174,35398,99462
41175,35399,99463
41176,35400,99465
41177,35401,99464
41178,35402,99467
41179,35403,99468
41180,35404,99472
41181,35405,99473
41182,35406,99474
41183,35407,99475
41184,35407,99474
41185,35408,99476
41186,35409,99477
41187,35410,99482
41188,35411,99484
41189,35412,99488
41190,35413,99494
41191,35413,99495
41192,35414,99496
41193,35414,99497
41194,35415,99497
41195,35416,99499
41196,35416,99498
41197,35417,99498
41198,35417,99499
41199,35418,99505
41200,35419,99503
41201,35420,99506
41202,35421,99511
41203,35422,99512
41204,35423,99516
41205,35424,99514
41206,35425,99519
41207,35425,99518
41208,35426,99518
41209,35426,99519
41210,35427,99520
41211,35428,99521
41212,35429,99534
41213,35430,99538
41214,35430,99537
41215,35431,99537
41216,35432,99540
41217,35433,99552
41218,35433,99550
41219,35434,99555
41220,35435,99554
41221,35436,99557
41222,35437,99559
41223,35438,99562
41224,35439,99568
41225,35440,99569
41226,35441,99571
41227,35442,99570
41228,35443,99576
41229,35444,99577
41230,35445,99578
41231,35446,99580
41232,35447,99579
41233,35448,99582
41234,35449,99583
41235,35450,99584
41236,35451,99587
41237,35452,99592
41238,35453,99593
41239,35454,99604
41240,35455,99603
41241,35456,99606
41242,35457,99614
41243,35458,99613
41244,35459,99616
41245,35460,99618
41246,35461,99619
41247,35462,99625
41248,35463,99626
41249,35463,99627
41250,35464,99627
41251,35465,99628
41252,35466,99635
41253,35467,99638
41254,35468,99640
41255,35469,99641
41256,35470,99645
41257,35471,99647
41258,35472,99648
41259,35472,99647
41260,35473,99654
41261,35473,99653
41262,35474,99651
41263,35475,99655
41264,35476,99662
41265,35477,99667
41266,35478,99670
41267,35479,99674
41268,35480,99672
41269,35481,99676
41270,35482,99675
41271,35483,99678
41272,35483,99679
41273,35484,99685
41274,35484,99686
41275,35485,99688
41276,35485,99689
41277,35486,99693
41278,35487,99694
41279,35488,99696
41280,35489,99699
41281,35490,99701
41282,35491,99704
41283,35492,99709
41284,35493,99710
41285,35494,99714
41286,35495,99712
41287,35495,99714
41288,35496,99715
41289,35497,99717
41290,35498,99719
41291,35499,99720
41292,35500,99724
41293,35501,99726
41294,35501,99728
41295,35502,99730
41296,35503,99733
41297,35503,99730
41298,35504,99736
41299,35505,99734
41300,35505,99735
41301,35506,99741
41302,35506,99739
41303,35507,99748
41304,35508,99755
41305,35509,99756
41306,35510,99758
41307,35511,99759
41308,35512,99760
41309,35513,99764
41310,35514,99766
41311,35514,99765
41312,35515,99767
41313,35516,99768
41314,35517,99771
41315,35517,99769
41316,35518,99774
41317,35519,99773
41318,35520,99782
41319,35521,99784
41320,35522,99783
41321,35523,99787
41322,35524,99788
41323,35524,99787
41324,35525,99789
41325,35526,99790
41326,35527,99793
41327,35528,99794
41328,35529,99796
41329,35530,99797
41330,35531,99801
41331,35532,99802
41332,35533,99806
41333,35534,99807
41334,35535,99809
41335,35536,99808
41336,35536,99811
41337,35537,99812
41338,35538,99813
41339,35539,99817
41340,35540,99816
41341,35541,99818
41342,35541,99819
41343,35542,99820
41344,35543,99822
41345,35544,99821
41346,35544,99822
41347,35545,99824
41348,35546,99830
41349,35547,99829
41350,35548,99833
41351,35549,99831
41352,35550,99834
41353,35551,99836
41354,35551,99835
41355,35552,99839
41356,35553,99843
41357,35553,99842
41358,35554,99841
41359,35555,99848
41360,35556,99854
41361,35556,99851
41362,35557,99856
41363,35558,99855
41364,35558,99856
41365,35559,99862
41366,35560,99865
41367,35561,99866
41368,35561,99865
41369,35562,99868
41370,35562,99867
41371,35563,99870
41372,35564,99872
41373,35565,99875
41374,35565,99874
41375,35566,99873
41376,35567,99885
41377,35568,99884
41378,35569,99893
41379,35570,99891
41380,35571,99894
41381,35572,99901
41382,35573,99906
41383,35574,99909
41384,35575,99910
41385,35576,99915
41386,35577,99919
41387,35578,99920
41388,35579,99925
41389,35579,99926
41390,35580,99926
41391,35581,99930
41392,35581,99929
41393,35582,99931
41394,35583,99934
41395,35584,99933
41396,35585,99936
41397,35586,99938
41398,35586,99939
41399,35587,99942
41400,35588,99949
41401,35589,99950
41402,35590,99952
41403,35591,99955
41404,35592,99959
41405,35593,99956
41406,35594,99962
41407,35595,99965
41408,35596,99963
41409,35597,99969
41410,35598,99970
41411,35599,99972
41412,35600,99971
41413,35601,99974
41414,35602,99980
41415,35603,99991
41416,35604,99992
41417,35605,99996
41418,35606,99995
41419,35606,99996
41420,35607,99997
41421,35608,100000
41422,35609,100001
41423,35610,100011
41424,35611,100013
41425,35611,100012
41426,35612,100012
41427,35613,100017
41428,35614,100014
41429,35614,100015
41430,35615,100019
41431,35616,100021
41432,35617,100028
41433,35618,100029
41434,35619,100031
41435,35620,100035
41436,35621,100032
41437,35622,100037
41438,35623,100038
41439,35624,100049
41440,35625,100056
41441,35625,100054
41442,35626,100055
41443,35626,100054
41444,35627,100065
41445,35628,100064
41446,35629,100066
41447,35630,100068
41448,35631,100069
41449,35631,100068
41450,35632,100072
41451,35633,100082
41452,35634,100084
41453,35635,100087
41454,35636,100090
41455,35637,100089
41456,35638,100098
41457,35639,100105
41458,35639,100104
41459,35640,100106
41460,35641,100107
41461,35642,100110
41462,35643,100115
41463,35644,100113
41464,35645,100118
41465,35645,100117
41466,35646,100119
41467,35647,100121
41468,35647,100122
41469,35648,100123
41470,35649,100130
41471,35649,100129
41472,35650,100129
41473,35651,100134
41474,35652,100138
41475,35652,100135
41476,35653,100145
41477,35654,100146
41478,35655,100152
41479,35656,100153
41480,35657,100154
41481,35657,100156
41482,35658,100155
41483,35659,100160
41484,35660,100159
41485,35661,100162
41486,35661,100163
41487,35662,100167
41488,35663,100168
41489,35664,100172
41490,35665,100171
41491,35666,100173
41492,35667,100174
41493,35668,100179
41494,35668,100177
41495,35669,100182
41496,35670,100180
41497,35671,100186
41498,35672,100188
41499,35673,100194
41500,35674,100196
41501,35675,100198
41502,35676,100199
41503,35677,100204
41504,35678,100207
41505,35678,100206
41506,35679,100210
41507,35680,100211
41508,35681,100213
41509,35682,100214
41510,35683,100215
41511,35683,100214
41512,35684,100222
41513,35685,100223
41514,35686,100225
41515,35686,100224
41516,35687,100237
41517,35688,100241
41518,35688,100239
41519,35689,100239
41520,35690,100242
41521,35691,100244
41522,35692,100246
41523,35693,100247
41524,35694,100249
41525,35695,100250
41526,35696,100252
41527,35697,100253
41528,35698,100262
41529,35699,100265
41530,35700,100264
41531,35701,100267
41532,35702,100268
41533,35703,100273
41534,35704,100271
41535,35705,100275
41536,35706,100276
41537,35707,100277
41538,35708,100278
41539,35709,100280
41540,35710,100283
41541,35711,100291
41542,35712,100293
41543,35713,100297
41544,35714,100299
41545,35715,100303
41546,35716,100320
41547,35717,100317
41548,35718,100322
41549,35719,100323
41550,35720,100324
41551,35721,100325
41552,35722,100330
41553,35723,100333
41554,35724,100332
41555,35725,100334
41556,35726,100338
41557,35727,100343
41558,35727,100342
41559,35728,100342
41560,35729,100344
41561,35729,100346
41562,35730,100355
41563,35731,100359
41564,35732,100362
41565,35733,100361
41566,35734,100364
41567,35735,100365
41568,35736,100369
41569,35737,100371
41570,35738,100373
41571,35738,100372
41572,35739,100374
41573,35740,100382
41574,35740,100380
41575,35741,100383
41576,35742,100385
41577,35743,100386
41578,35744,100389
41579,35745,100391
41580,35746,100392
41581,35747,100398
41582,35748,100400
41583,35749,100406
41584,35750,100405
41585,35751,100412
41586,35751,100413
41587,35752,100421
41588,35752,100420
41589,35753,100423
41590,35754,100425
41591,35754,100424
41592,35755,100431
41593,35755,100429
41594,35756,100433
41595,35757,100434
41596,35758,100436
41597,35758,100437
41598,35759,100438
41599,35760,100439
41600,35760,100438
41601,35761,100440
41602,35762,100441
41603,35763,100443
41604,35764,100448
41605,35765,100447
41606,35766,100452
41607,35767,100455
41608,35767,100456
41609,35768,100460
41610,35769,100458
41611,35770,100465
41612,35771,100462
41613,35771,100463
41614,35772,100468
41615,35773,100471
41616,35774,100474
41617,35775,100476
41618,35776,100475
41619,35777,100480
41620,35778,100479
41621,35779,100481
41622,35780,100485
41623,35781,100489
41624,35781,100487
41625,35782,100488
41626,35783,100491
41627,35784,100490
41628,35785,100493
41629,35786,100500
41630,35787,100502
41631,35788,100503
41632,35789,100506
41633,35790,100513
41634,35791,100514
41635,35792,100515
41636,35793,100522
41637,35794,100526
41638,35795,100532
41639,35796,100530
41640,35797,100535
41641,35798,100537
41642,35799,100539
41643,35800,100542
41644,35801,100543
41645,35802,100544
41646,35802,100543
41647,35803,100545
41648,35803,100547
41649,35804,100547
41650,35805,100552
41651,35806,100554
41652,35807,100557
41653,35808,100562
41654,35809,100569
41655,35810,100568
41656,35811,100574
41657,35812,100575
41658,35813,100578
41659,35814,100577
41660,35815,100581
41661,35816,100582
41662,35817,100587
41663,35818,100589
41664,35818,100590
41665,35819,100591
41666,35820,100598
41667,35821,100601
41668,35822,100599
41669,35823,100607
41670,35823,100606
41671,35824,100611
41672,35825,100608
41673,35826,100613
41674,35826,100612
41675,35827,100619
41676,35828,100623
41677,35829,100621
41678,35830,100625
41679,35831,100627
41680,35832,100626
41681,35833,100628
41682,35834,100632
41683,35835,100634
41684,35836,100638
41685,35837,100636
41686,35838,100640
41687,35839,100639
41688,35840,100644
41689,35841,100643
41690,35842,100650
41691,35842,100649
41692,35843,100651
41693,35844,100653
41694,35845,100652
41695,35846,100659
41696,35847,100658
41697,35848,100665
41698,35849,100666
41699,35850,100667
41700,35851,100671
41701,35852,100681
41702,35852,100682
41703,35853,100685
41704,35854,100686
41705,35855,100688
41706,35855,100689
41707,35856,100693
41708,35856,100692
41709,35857,100691
41710,35858,100694
41711,35859,100700
41712,35860,100702
41713,35861,100701
41714,35861,100702
41715,35862,100703
41716,35863,100709
41717,35864,100710
41718,35865,100720
41719,35866,100724
41720,35867,100723
41721,35868,100725
41722,35869,100726
41723,35870,100727
41724,35871,100731
41725,35872,100729
41726,35873,100736
41727,35874,100735
41728,35875,100739
41729,35876,100740
41730,35877,100744
41731,35878,100756
41732,35878,100758
41733,35879,100760
41734,35879,100759
41735,35880,100761
41736,35881,100765
41737,35882,100767
41738,35883,100772
41739,35884,100779
41740,35885,100780
41741,35886,100783
41742,35886,100784
41743,35887,100785
41744,35888,100788
41745,35889,100787
41746,35890,100791
41747,35891,100790
41748,35891,100789
41749,35892,100794
41750,35893,100799
41751,35894,100798
41752,35894,100797
41753,35895,100800
41754,35895,100801
41755,35896,100804
41756,35896,100803
41757,35897,100803
41758,35898,100807
41759,35899,100812
41760,35900,100811
41761,35901,100818
41762,35901,100820
41763,35902,100820
41764,35903,100826
41765,35904,100827
41766,35905,100829
41767,35906,100833
41768,35907,100832
41769,35908,100845
41770,35909,100846
41771,35910,100847
41772,35911,100851
41773,35912,100853
41774,35912,100854
41775,35913,100856
41776,35914,100857
41777,35915,100858
41778,35916,100859
41779,35917,100863
41780,35918,100864
41781,35919,100866
41782,35920,100867
41783,35921,100869
41784,35922,100871
41785,35923,100876
41786,35924,100875
41787,35925,100882
41788,35926,100881
41789,35927,100884
41790,35928,100888
41791,35929,100890
41792,35930,100892
41793,35931,100894
41794,35932,100900
41795,35932,100899
41796,35933,100901
41797,35934,100909
41798,35935,100912
41799,35936,100916
41800,35936,100915
41801,35937,100926
41802,35938,100927
41803,35938,100926
41804,35939,100931
41805,35940,100935
41806,35941,100938
41807,35942,100937
41808,35943,100945
41809,35944,100944
41810,35945,100946
41811,35946,100949
41812,35947,100963
41813,35948,100965
41814,35948,100964
41815,35949,100974
41816,35950,100980
41817,35951,100982
41818,35952,100987
41819,35953,100989
41820,35954,100995
41821,35954,100994
41822,35955,100993
41823,35956,100996
41824,35956,100999
41825,35957,101002
41826,35958,101001
41827,35959,101004
41828,35960,101003
41829,35961,101012
41830,35962,101013
41831,35963,101015
41832,35964,101018
41833,35965,101019
41834,35966,101021
41835,35967,101023
41836,35968,101029
41837,35969,101031
41838,35970,101030
41839,35970,101031
41840,35971,101033
41841,35972,101038
41842,35973,101048
41843,35974,101049
41844,35975,101052
41845,35976,101059
41846,35977,101061
41847,35978,101063
41848,35979,101064
41849,35980,101068
41850,35981,101067
41851,35982,101072
41852,35983,101075
41853,35984,101076
41854,35984,101075
41855,35985,101077
41856,35986,101079
41857,35987,101081
41858,35988,101083
41859,35989,101087
41860,35990,101089
41861,35991,101090
41862,35992,101095
41863,35993,101093
41864,35994,101098
41865,35995,101096
41866,35995,101098
41867,35996,101100
41868,35997,101108
41869,35998,101115
41870,35998,101116
41871,35999,101116
41872,36000,101117
41873,36001,101118
41874,36001,101119
41875,36002,101124
41876,36003,101122
41877,36004,101126
41878,36005,101138
41879,36006,101141
41880,36007,101143
41881,36007,101144
41882,36008,101147
41883,36009,101148
41884,36010,101153
41885,36011,101152
41886,36012,101157
41887,36013,101160
41888,36014,101162
41889,36015,101163
41890,36016,101165
41891,36017,101170
41892,36018,101176
41893,36018,101174
41894,36019,101179
41895,36020,101183
41896,36021,101185
41897,36022,101195
41898,36023,101197
41899,36024,101199
41900,36025,101205
41901,36026,101204
41902,36027,101210
41903,36027,101212
41904,36028,101211
41905,36029,101213
41906,36030,101214
41907,36031,101217
41908,36032,101218
41909,36033,101219
41910,36034,101221
41911,36035,101225
41912,36036,101228
41913,36037,101229
41914,36038,101231
41915,36039,101230
41916,36039,101232
41917,36040,101235
41918,36041,101236
41919,36042,101241
41920,36043,101248
41921,36043,101247
41922,36044,101251
41923,36045,101250
41924,36046,101253
41925,36047,101256
41926,36048,101259
41927,36048,101257
41928,36049,101268
41929,36050,101269
41930,36051,101271
41931,36052,101270
41932,36052,101271
41933,36053,101273
41934,36054,101275
41935,36055,101283
41936,36056,101290
41937,36057,101292
41938,36058,101301
41939,36059,101300
41940,36060,101305
41941,36061,101309
41942,36062,101307
41943,36063,101325
41944,36064,101323
41945,36064,101324
41946,36065,101326
41947,36066,101331
41948,36067,101342
41949,36068,101346
41950,36069,101345
41951,36070,101347
41952,36071,101349
41953,36072,101348
41954,36073,101354
41955,36074,101353
41956,36075,101357
41957,36076,101355
41958,36077,101358
41959,36078,101359
41960,36079,101361
41961,36080,101360
41962,36080,101361
41963,36081,101366
41964,36082,101364
41965,36083,101369
41966,36084,101371
41967,36085,101374
41968,36085,101375
41969,36086,101375
41970,36087,101382
41971,36088,101392
41972,36089,101393
41973,36089,101392
41974,36090,101397
41975,36090,101395
41976,36091,101395
41977,36091,101397
41978,36092,101398
41979,36093,101399
41980,36094,101403
41981,36095,101405
41982,36096,101406
41983,36097,101407
41984,36098,101411
41985,36099,101410
41986,36099,101411
41987,36100,101412
41988,36101,101414
41989,36102,101413
41990,36103,101419
41991,36104,101420
41992,36105,101421
41993,36106,101422
41994,36106,101424
41995,36107,101423
41996,36108,101426
41997,36109,101427
41998,36110,101428
41999,36111,101438
42000,36111,101439
42001,36112,101439
42002,36113,101442
42003,36114,101441
42004,36115,101448
42005,36115,101447
42006,36116,101455
42007,36117,101458
42008,36118,101459
42009,36119,101463
42010,36120,101468
42011,36121,101473
42012,36122,101474
42013,36123,101475
42014,36124,101477
42015,36124,101478
42016,36125,101480
42017,36126,101483
42018,36127,101484
42019,36128,101487
42020,36129,101490
42021,36129,101489
42022,36130,101491
42023,36131,101493
42024,36132,101496
42025,36133,101499
42026,36134,101502
42027,36135,101506
42028,36136,101505
42029,36136,101506
42030,36137,101507
42031,36138,101508
42032,36139,101515
42033,36139,101514
42034,36140,101520
42035,36141,101521
42036,36141,101522
42037,36142,101526
42038,36142,101527
42039,36143,101530
42040,36144,101532
42041,36145,101534
42042,36146,101535
42043,36147,101536
42044,36148,101537
42045,36149,101543
42046,36150,101544
42047,36151,101545
42048,36152,101546
42049,36153,101550
42050,36154,101551
42051,36155,101556
42052,36155,101554
42053,36156,101559
42054,36157,101558
42055,36158,101561
42056,36159,101564
42057,36160,101568
42058,36161,101565
42059,36162,101570
42060,36163,101575
42061,36164,101578
42062,36165,101580
42063,36165,101581
42064,36166,101584
42065,36167,101585
42066,36168,101587
42067,36168,101586
42068,36169,101589
42069,36169,101586
42070,36170,101593
42071,36170,101594
42072,36171,101595
42073,36172,101599
42074,36172,101598
42075,36173,101598
42076,36174,101600
42077,36175,101601
42078,36175,101602
42079,36176,101605
42080,36177,101613
42081,36178,101612
42082,36179,101616
42083,36180,101618
42084,36181,101622
42085,36182,101627
42086,36183,101628
42087,36184,101629
42088,36185,101630
42089,36185,101629
42090,36186,101633
42091,36187,101636
42092,36188,101639
42093,36188,101640
42094,36189,101642
42095,36189,101643
42096,36190,101644
42097,36191,101650
42098,36192,101654
42099,36193,101653
42100,36194,101655
42101,36195,101656
42102,36196,101657
42103,36196,101658
42104,36197,101661
42105,36198,101663
42106,36199,101662
42107,36200,101665
42108,36201,101664
42109,36202,101667
42110,36202,101666
42111,36203,101666
42112,36204,101668
42113,36205,101674
42114,36206,101678
42115,36207,101679
42116,36207,101680
42117,36208,101682
42118,36209,101684
42119,36209,101682
42120,36210,101688
42121,36211,101689
42122,36212,101692
42123,36212,101691
42124,36213,101690
42125,36213,101691
42126,36214,101694
42127,36215,101696
42128,36216,101699
42129,36217,101698
42130,36218,101702
42131,36219,101701
42132,36220,101706
42133,36221,101705
42134,36222,101707
42135,36222,101709
42136,36223,101710
42137,36224,101714
42138,36224,101713
42139,36225,101711
42140,36225,101714
42141,36226,101716
42142,36226,101715
42143,36227,101715
42144,36228,101720
42145,36229,101722
42146,36230,101723
42147,36231,101725
42148,36232,101726
42149,36233,101727
42150,36234,101730
42151,36235,101731
42152,36236,101734
42153,36237,101737
42154,36238,101739
42155,36239,101742
42156,36240,101748
42157,36240,101747
42158,36241,101747
42159,36242,101749
42160,36243,101755
42161,36244,101758
42162,36245,101759
42163,36246,101762
42164,36246,101761
42165,36247,101761
42166,36247,101762
42167,36248,101763
42168,36249,101764
42169,36250,101766
42170,36251,101768
42171,36252,101776
42172,36253,101780
42173,36254,101788
42174,36254,101786
42175,36255,101786
42176,36256,101790
42177,36256,101791
42178,36257,101791
42179,36257,101790
42180,36258,101793
42181,36259,101798
42182,36259,101799
42183,36260,101801
42184,36261,101804
42185,36262,101806
42186,36263,101805
42187,36264,101811
42188,36265,101812
42189,36266,101815
42190,36267,101820
42191,36268,101818
42192,36269,101821
42193,36270,101825
42194,36271,101828
42195,36271,101827
42196,36272,101830
42197,36272,101831
42198,36273,101831
42199,36274,101832
42200,36275,101835
42201,36276,101834
42202,36276,101835
42203,36277,101836
42204,36278,101837
42205,36279,101839
42206,36280,101842
42207,36280,101843
42208,36281,101843
42209,36282,101847
42210,36282,101845
42211,36283,101844
42212,36284,101849
42213,36285,101848
42214,36285,101849
42215,36286,101850
42216,36287,101853
42217,36288,101852
42218,36289,101854
42219,36290,101855
42220,36291,101858
42221,36291,101857
42222,36292,101862
42223,36293,101865
42224,36294,101864
42225,36295,101866
42226,36296,101868
42227,36297,101867
42228,36298,101869
42229,36298,101871
42230,36299,101872
42231,36300,101873
42232,36301,101878
42233,36302,101882
42234,36303,101883
42235,36304,101890
42236,36305,101896
42237,36306,101897
42238,36307,101900
42239,36308,101899
